,,,,,,,y,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261760,2280,1694915044,5,44,0,1583.18,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.001999852,-0.007999408,-0.027997926,-0.089,-0.463,9.8,0,0,0,44,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.18,127760,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261770,2280,1694915044,5,44,0,1583.19,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.043996742,0.06399526,0.028997852,-0.09,-0.463,9.815,0,0,0,44,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.19,127761,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261780,2280,1694915044,5,44,0,1583.2,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.080994001,0.054995927,-0.012999037,-0.094,-0.464,9.795,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.2,127762,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261790,2280,1694915044,5,44,0,1583.21,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,0.019998519,-0.006999482,0.010999185,-0.095,-0.458,9.792,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.21,127763,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261800,2280,1694915044,5,44,0,1583.22,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.03699726,-0.054995927,-0.008999333,-0.09,-0.466,9.818,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.22,127764,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261810,2280,1694915044,5,44,0,1583.23,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,0.000999926,-0.060995483,-0.058995631,-0.092,-0.459,9.79,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.23,127765,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261820,2280,1694915044,5,44,0,1583.24,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.035997334,-0.081993927,0.050996223,-0.096,-0.455,9.784,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.24,127766,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261830,2280,1694915044,5,44,0,1583.25,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,0.001999852,0.001999852,-0.020998445,-0.086,-0.465,9.792,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.25,127767,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261840,2280,1694915044,5,44,0,1583.26,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.017998667,0.010999185,-0.083993779,-0.099,-0.458,9.786,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.26,127768,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261850,2280,1694915044,5,44,0,1583.27,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,-0.018998593,0.093993039,-0.025998075,-0.101,-0.475,9.775,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.27,127769,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261860,2280,1694915044,5,44,0,1583.28,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,0.053996001,-0.032997556,-0.035997334,-0.083,-0.471,9.801,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.28,127770,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261870,2280,1694915044,5,44,0,1583.29,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.003,0.005,0,0,0,0.094992965,0.032997556,-0.084993705,-0.096,-0.468,9.792,0,0,0,42,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.29,127771,1,0,0,0,0,0,0,0,0.003606,0,0.003606
6261880,2280,1694915044,5,44,0,1583.3,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.042996816,-0.093993039,-0.012999037,-0.097,-0.471,9.787,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.3,127772,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261890,2280,1694915044,5,44,0,1583.31,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.014998889,0.029997778,0.018998593,-0.095,-0.475,9.778,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.31,127773,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261900,2280,1694915044,5,44,0,1583.32,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.014998889,-0.058995631,-0.03199763,-0.09,-0.477,9.787,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.32,127774,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261910,2280,1694915044,5,44,0,1583.33,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.04199689,-0.039997038,0.075994372,-0.094,-0.477,9.795,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.33,127775,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261920,2280,1694915044,5,44,0,1583.34,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.052996075,0.04199689,-0.048996371,-0.094,-0.479,9.774,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.34,127776,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261930,2280,1694915044,5,44,0,1583.35,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.043996742,-0.057995705,0.002999778,-0.085,-0.487,9.797,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.35,127777,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261940,2280,1694915044,5,44,0,1583.36,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.005999556,0.045996593,0.034997408,-0.082,-0.487,9.807,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.36,127778,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261950,2280,1694915044,5,44,0,1583.37,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.06399526,-0.005999556,0.040996964,-0.088,-0.479,9.786,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.37,127779,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261960,2280,1694915044,5,44,0,1583.38,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.042996816,0.131990225,0.035997334,-0.073,-0.477,9.8,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.38,127780,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261970,2280,1694915044,5,44,0,1583.39,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.001999852,-0.002999778,0.029997778,-0.079,-0.477,9.81,0,0,0,43,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.39,127781,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6261980,2280,1694915044,5,44,0,1583.4,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,-0.03199763,0.037997186,0.027997926,-0.092,-0.479,9.799,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.4,127782,1,0,0,0,0,0,0,0,0.001,0,0.001
6261990,2280,1694915044,5,44,0,1583.41,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.016998741,-0.06399526,0.053996001,-0.082,-0.48,9.81,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.41,127783,1,0,0,0,0,0,0,0,0.001,0,0.001
6262000,2280,1694915044,5,44,0,1583.42,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,-0.025998075,-0.058995631,-0.075994372,-0.074,-0.484,9.809,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.42,127784,1,0,0,0,0,0,0,0,0.001,0,0.001
6262010,2280,1694915044,5,44,0,1583.43,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.027997926,-0.002999778,0.042996816,-0.081,-0.477,9.806,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.43,127785,1,0,0,0,0,0,0,0,0.001,0,0.001
6262020,2280,1694915044,5,44,0,1583.44,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,-0.109991854,0.055995853,0.033997482,-0.084,-0.462,9.795,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.44,127786,1,0,0,0,0,0,0,0,0.001,0,0.001
6262030,2280,1694915044,5,44,0,1583.45,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.064995186,-0.058995631,-0.040996964,-0.084,-0.476,9.798,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.45,127787,1,0,0,0,0,0,0,0,0.001,0,0.001
6262040,2280,1694915044,5,44,0,1583.46,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,-0.087993483,0.074994446,0.038997112,-0.085,-0.471,9.805,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.46,127788,1,0,0,0,0,0,0,0,0.001,0,0.001
6262050,2280,1694915044,5,44,0,1583.47,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.03199763,-0.03199763,-0.001999852,-0.083,-0.458,9.782,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.47,127789,1,0,0,0,0,0,0,0,0.001,0,0.001
6262060,2280,1694915044,5,44,0,1583.48,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.022998297,0.013998963,0.040996964,-0.089,-0.462,9.779,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.48,127790,1,0,0,0,0,0,0,0,0.001,0,0.001
6262070,2280,1694915044,5,44,0,1583.49,0.000000000000000000000 ,0.000000000000000000000 ,0,0,0.001,0.004,0,0,0,0.029997778,-0.007999408,0.062995334,-0.082,-0.469,9.801,0,0,0,41,60,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.49,127791,1,0,0,0,0,0,0,0,0.001,0,0.001
6262080,2280,1694915044,5,44,0,1583.5,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.016998741,-0.06899489,0.028997852,-0.088,-0.459,9.795,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.5,127792,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262090,2280,1694915044,5,44,0,1583.51,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.011999111,0.070994742,0.015998815,-0.093,-0.46,9.77,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.51,127793,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262100,2280,1694915044,5,44,0,1583.52,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.019998519,-0.04199689,-0.057995705,-0.08,-0.464,9.786,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.52,127794,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262110,2280,1694915044,5,44,0,1583.53,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.085993631,0.056995779,-0.026998,-0.079,-0.465,9.79,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.53,127795,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262120,2280,1694915044,5,44,0,1583.54,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.011999111,-0.067994964,0.027997926,-0.097,-0.461,9.769,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.54,127796,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262130,2280,1694915044,5,44,0,1583.55,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.055995853,-0.054995927,-0.003999704,-0.083,-0.469,9.776,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.55,127797,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262140,2280,1694915044,5,44,0,1583.56,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.025998075,0.037997186,0.075994372,-0.086,-0.461,9.793,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.56,127798,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262150,2280,1694915044,5,44,0,1583.57,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.086993557,-0.015998815,-0.043996742,-0.091,-0.464,9.787,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.57,127799,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262160,2280,1694915044,5,44,0,1583.58,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,0.030997704,0.018998593,0.059995557,-0.093,-0.468,9.783,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.58,127800,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262170,2280,1694915044,5,44,0,1583.59,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.001,0.005,0,0,0,-0.060995483,-0.007999408,-0.038997112,-0.093,-0.467,9.802,0,0,0,40,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.59,127801,1,0,0,0,0,0,0,0,0.001414,0,0.001414
6262180,2280,1694915044,5,44,0,1583.6,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.000999926,0.005999556,-0.012999037,-0.086,-0.469,9.807,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.6,127802,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262190,2280,1694915044,5,44,0,1583.61,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.046996519,0.067994964,-0.007999408,-0.099,-0.467,9.79,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.61,127803,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262200,2280,1694915044,5,44,0,1583.62,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.033997482,-0.086993557,-0.047996445,-0.091,-0.471,9.795,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.62,127804,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262210,2280,1694915044,5,44,0,1583.63,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.017998667,-0.052996075,0.001999852,-0.091,-0.471,9.813,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.63,127805,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262220,2280,1694915044,5,44,0,1583.64,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,0.053996001,-0.048996371,0.059995557,-0.095,-0.469,9.796,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.64,127806,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262230,2280,1694915044,5,44,0,1583.65,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.055995853,-0.024998149,-0.03199763,-0.085,-0.468,9.8,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.65,127807,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262240,2280,1694915044,5,44,0,1583.67,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.002999778,-0.060995483,0.012999037,-0.079,-0.469,9.801,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.66,127808,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262250,2280,1694915044,5,44,0,1583.67,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,0.035997334,-0.128990447,-0.067994964,-0.093,-0.465,9.797,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.67,127809,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262260,2280,1694915044,5,44,0,1583.68,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,-0.014998889,0.065995112,0.030997704,-0.092,-0.467,9.786,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.68,127810,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262270,2280,1694915044,5,44,0,1583.69,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.005,0,0,0,0.047996445,-0.10599215,0.095992891,-0.081,-0.468,9.799,0,0,0,40,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.69,127811,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262280,2280,1694915044,5,44,0,1583.7,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,-0.048996371,0.00499963,-0.070994742,-0.082,-0.465,9.802,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.7,127812,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262290,2280,1694915044,5,44,0,1583.71,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.003999704,-0.03699726,0.091993187,-0.082,-0.468,9.787,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.71,127813,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262300,2280,1694915044,5,44,0,1583.72,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.008999333,0.043996742,-0.009999259,-0.077,-0.471,9.783,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.72,127814,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262310,2280,1694915044,5,44,0,1583.73,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,-1E-15,-0.029997778,-0.076994298,-0.074,-0.475,9.803,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.73,127815,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262320,2280,1694915044,5,44,0,1583.74,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.03699726,0.055995853,0.083993779,-0.086,-0.468,9.782,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.74,127816,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262330,2280,1694915044,5,44,0,1583.75,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,-0.024998149,0.057995705,0.00499963,-0.089,-0.472,9.769,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.75,127817,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262340,2280,1694915044,5,44,0,1583.76,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.008999333,0.024998149,-0.049996297,-0.076,-0.48,9.796,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.76,127818,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262350,2280,1694915044,5,44,0,1583.77,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.049996297,-0.077994224,0.002999778,-0.085,-0.478,9.797,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.77,127819,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262360,2280,1694915044,5,44,0,1583.78,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,-0.077994224,-0.032997556,0.026998,-0.096,-0.478,9.796,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.78,127820,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262370,2280,1694915044,5,44,0,1583.79,0.000000000000000000000 ,0.000000000000000000000 ,0,0.001,0.002,0.004,0,0,0,0.015998815,0.006999482,-0.027997926,-0.082,-0.489,9.804,0,0,0,39,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.79,127821,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262380,2280,1694915044,5,44,0,1583.8,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.026998,0.083993779,-0.030997704,-0.083,-0.483,9.807,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.8,127822,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262390,2280,1694915044,5,44,0,1583.81,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.046996519,-0.127990521,-0.008999333,-0.089,-0.482,9.801,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.81,127823,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262400,2280,1694915044,5,44,0,1583.82,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.021998371,0.021998371,0.00499963,-0.094,-0.478,9.805,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.82,127824,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262410,2280,1694915044,5,44,0,1583.83,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.013998963,0.038997112,-0.037997186,-0.087,-0.495,9.806,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.83,127825,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262420,2280,1694915044,5,44,0,1583.84,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.035997334,0.057995705,0.012999037,-0.088,-0.468,9.801,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.84,127826,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262430,2280,1694915044,5,44,0,1583.85,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,-0.034997408,0.038997112,-0.048996371,-0.091,-0.482,9.797,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.85,127827,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262440,2280,1694915044,5,44,0,1583.86,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,0.013998963,-0.029997778,-0.029997778,-0.086,-0.486,9.817,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.86,127828,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262450,2280,1694915044,5,44,0,1583.87,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,0.021998371,-0.072994594,-0.013998963,-0.08,-0.477,9.815,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.87,127829,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262460,2280,1694915044,5,44,0,1583.88,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,0.030997704,-0.095992891,0.017998667,-0.097,-0.463,9.781,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.88,127830,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262470,2280,1694915044,5,44,0,1583.89,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,0.001,0.004,0,0,0,0.000999926,0.020998445,0.025998075,-0.093,-0.468,9.793,0,0,0,38,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.89,127831,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262480,2280,1694915044,5,44,0,1583.9,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,-0.001,0.004,0,0,0,0.050996223,0.035997334,0.054995927,-0.078,-0.465,9.795,0,0,0,41,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.9,127832,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262490,2280,1694915044,5,44,0,1583.91,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,-0.001,0.004,0,0,0,0.03699726,0.093993039,-0.003999704,-0.097,-0.464,9.783,0,0,0,41,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.91,127833,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262500,2280,1694915045,5,44,0,1583.92,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,-0.001,0.004,0,0,0,0.054995927,-0.029997778,0.009999259,-0.092,-0.472,9.78,0,0,0,41,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.92,127834,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262510,2280,1694915045,5,44,0,1583.93,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,-0.001,0.004,0,0,0,0.043996742,0.006999482,-0.005999556,-0.086,-0.48,9.783,0,0,0,41,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.93,127835,1,0,0,0,0,0,0,0,0.002236,0,0.002236
6262520,2280,1694915045,5,44,0,1583.94,0.000000000000000000000 ,0.000000000000000000000 ,0,0.002,-0.001,0.004,0,0,0,0.013998963,0.021998371,0.010999185,-0.089,-0.473,9.784,0,0,0,41,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1583.94,127836,1,0,0,0,0,0,0,0,0.002236,0,0.002236
